routenum,ord,stationid,arsid,encode
771,63,명지병원.은빛마을5단지,35385,%EB%AA%85%EC%A7%80%EB%B3%91%EC%9B%90.%EC%9D%80%EB%B9%9B%EB%A7%88%EC%9D%845%EB%8B%A8%EC%A7%80
771,64,화정1동주민센터,35394,%ED%99%94%EC%A0%951%EB%8F%99%EC%A3%BC%EB%AF%BC%EC%84%BC%ED%84%B0
771,65,고양어울림누리.달빛동부아파트,35641,%EA%B3%A0%EC%96%91%EC%96%B4%EC%9A%B8%EB%A6%BC%EB%88%84%EB%A6%AC.%EB%8B%AC%EB%B9%9B%EB%8F%99%EB%B6%80%EC%95%84%ED%8C%8C%ED%8A%B8
771,66,성사2동주민센터,35014,%EC%84%B1%EC%82%AC2%EB%8F%99%EC%A3%BC%EB%AF%BC%EC%84%BC%ED%84%B0
771,67,고양시청.덕양구보건소,35009,%EA%B3%A0%EC%96%91%EC%8B%9C%EC%B2%AD.%EB%8D%95%EC%96%91%EA%B5%AC%EB%B3%B4%EA%B1%B4%EC%86%8C
771,68,양조장입구,35011,%EC%96%91%EC%A1%B0%EC%9E%A5%EC%9E%85%EA%B5%AC
771,69,원당중학교,35012,%EC%9B%90%EB%8B%B9%EC%A4%91%ED%95%99%EA%B5%90
771,70,식사오거리,36616,%EC%8B%9D%EC%82%AC%EC%98%A4%EA%B1%B0%EB%A6%AC
771,71,식사3거리.식사공단,36614,%EC%8B%9D%EC%82%AC3%EA%B1%B0%EB%A6%AC.%EC%8B%9D%EC%82%AC%EA%B3%B5%EB%8B%A8
771,72,고양가구공단,36612,%EA%B3%A0%EC%96%91%EA%B0%80%EA%B5%AC%EA%B3%B5%EB%8B%A8
771,73,동국대병원사거리,36610,%EB%8F%99%EA%B5%AD%EB%8C%80%EB%B3%91%EC%9B%90%EC%82%AC%EA%B1%B0%EB%A6%AC
771,74,부대앞,36140,%EB%B6%80%EB%8C%80%EC%95%9E
771,75,약산마을.애니골입구,36141,%EC%95%BD%EC%82%B0%EB%A7%88%EC%9D%84.%EC%95%A0%EB%8B%88%EA%B3%A8%EC%9E%85%EA%B5%AC
771,76,안곡중고교,36105,%EC%95%88%EA%B3%A1%EC%A4%91%EA%B3%A0%EA%B5%90
771,77,하늘마을2단지,36112,%ED%95%98%EB%8A%98%EB%A7%88%EC%9D%842%EB%8B%A8%EC%A7%80
771,78,일산복음병원,36107,%EC%9D%BC%EC%82%B0%EB%B3%B5%EC%9D%8C%EB%B3%91%EC%9B%90
771,79,산들마을입구,36100,%EC%82%B0%EB%93%A4%EB%A7%88%EC%9D%84%EC%9E%85%EA%B5%AC
771,80,대화동종점,36351,%EB%8C%80%ED%99%94%EB%8F%99%EC%A2%85%EC%A0%90
7711,1,덕은동종점,35450,%EB%8D%95%EC%9D%80%EB%8F%99%EC%A2%85%EC%A0%90
7711,2,덕은동입구국방대학교,35448,%EB%8D%95%EC%9D%80%EB%8F%99%EC%9E%85%EA%B5%AC%EA%B5%AD%EB%B0%A9%EB%8C%80%ED%95%99%EA%B5%90
7711,3,대덕동주민센터,35446,%EB%8C%80%EB%8D%95%EB%8F%99%EC%A3%BC%EB%AF%BC%EC%84%BC%ED%84%B0
7711,4,월드컵파크9단지,14335,%EC%9B%94%EB%93%9C%EC%BB%B5%ED%8C%8C%ED%81%AC9%EB%8B%A8%EC%A7%80
7711,5,상암고등학교,14291,%EC%83%81%EC%95%94%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%90
7711,6,월드컵파크5단지,14289,%EC%9B%94%EB%93%9C%EC%BB%B5%ED%8C%8C%ED%81%AC5%EB%8B%A8%EC%A7%80
7711,7,상암DMC홍보관,14287,%EC%83%81%EC%95%94DMC%ED%99%8D%EB%B3%B4%EA%B4%80
7711,8,상암초등학교,14166,%EC%83%81%EC%95%94%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90
7711,9,상암휴먼시아아파트,14165,%EC%83%81%EC%95%94%ED%9C%B4%EB%A8%BC%EC%8B%9C%EC%95%84%EC%95%84%ED%8C%8C%ED%8A%B8
7711,10,월드컵경기장북측,14273,%EC%9B%94%EB%93%9C%EC%BB%B5%EA%B2%BD%EA%B8%B0%EC%9E%A5%EB%B6%81%EC%B8%A1
7711,11,성산아파트,14163,%EC%84%B1%EC%82%B0%EC%95%84%ED%8C%8C%ED%8A%B8
7711,12,성산소방파출소,14161,%EC%84%B1%EC%82%B0%EC%86%8C%EB%B0%A9%ED%8C%8C%EC%B6%9C%EC%86%8C
7711,13,성산2동주민센타,14158,%EC%84%B1%EC%82%B02%EB%8F%99%EC%A3%BC%EB%AF%BC%EC%84%BC%ED%83%80
7711,14,중동초등학교,14157,%EC%A4%91%EB%8F%99%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90
7711,15,성산2교,14185,%EC%84%B1%EC%82%B02%EA%B5%90
7711,16,성미약수터,14188,%EC%84%B1%EB%AF%B8%EC%95%BD%EC%88%98%ED%84%B0
7711,17,경성중고.홍대부속여중고입구,14190,%EA%B2%BD%EC%84%B1%EC%A4%91%EA%B3%A0.%ED%99%8D%EB%8C%80%EB%B6%80%EC%86%8D%EC%97%AC%EC%A4%91%EA%B3%A0%EC%9E%85%EA%B5%AC
7711,18,서울도시가스마포사옥,14193,%EC%84%9C%EC%9A%B8%EB%8F%84%EC%8B%9C%EA%B0%80%EC%8A%A4%EB%A7%88%ED%8F%AC%EC%82%AC%EC%98%A5
7711,19,서서울농협홍대역점,14181,%EC%84%9C%EC%84%9C%EC%9A%B8%EB%86%8D%ED%98%91%ED%99%8D%EB%8C%80%EC%97%AD%EC%A0%90
7711,20,홍대입구역,14225,%ED%99%8D%EB%8C%80%EC%9E%85%EA%B5%AC%EC%97%AD
7711,21,홍대입구역,14224,%ED%99%8D%EB%8C%80%EC%9E%85%EA%B5%AC%EC%97%AD
7711,22,청기와주유소,14182,%EC%B2%AD%EA%B8%B0%EC%99%80%EC%A3%BC%EC%9C%A0%EC%86%8C
7711,23,서울도시가스마포사옥,14192,%EC%84%9C%EC%9A%B8%EB%8F%84%EC%8B%9C%EA%B0%80%EC%8A%A4%EB%A7%88%ED%8F%AC%EC%82%AC%EC%98%A5
7711,24,경성중고.홍대부속여중고입구,14191,%EA%B2%BD%EC%84%B1%EC%A4%91%EA%B3%A0.%ED%99%8D%EB%8C%80%EB%B6%80%EC%86%8D%EC%97%AC%EC%A4%91%EA%B3%A0%EC%9E%85%EA%B5%AC
7711,25,성미약수터,14187,%EC%84%B1%EB%AF%B8%EC%95%BD%EC%88%98%ED%84%B0
7711,26,성산2교,14186,%EC%84%B1%EC%82%B02%EA%B5%90
7711,27,중동초등학교,14156,%EC%A4%91%EB%8F%99%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90
7711,28,성산2동주민센타,14159,%EC%84%B1%EC%82%B02%EB%8F%99%EC%A3%BC%EB%AF%BC%EC%84%BC%ED%83%80
7711,29,성산소방파출소,14160,%EC%84%B1%EC%82%B0%EC%86%8C%EB%B0%A9%ED%8C%8C%EC%B6%9C%EC%86%8C
7711,30,성산아파트,14162,%EC%84%B1%EC%82%B0%EC%95%84%ED%8C%8C%ED%8A%B8
7711,31,월드컵경기장북측,14274,%EC%9B%94%EB%93%9C%EC%BB%B5%EA%B2%BD%EA%B8%B0%EC%9E%A5%EB%B6%81%EC%B8%A1
7711,32,디지털미디어시티역2번출구,14296,%EB%94%94%EC%A7%80%ED%84%B8%EB%AF%B8%EB%94%94%EC%96%B4%EC%8B%9C%ED%8B%B0%EC%97%AD2%EB%B2%88%EC%B6%9C%EA%B5%AC
7711,33,상암휴먼시아아파트,14164,%EC%83%81%EC%95%94%ED%9C%B4%EB%A8%BC%EC%8B%9C%EC%95%84%EC%95%84%ED%8C%8C%ED%8A%B8
7711,34,상암초등학교,14167,%EC%83%81%EC%95%94%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90
7711,35,상암DMC홍보관,14286,%EC%83%81%EC%95%94DMC%ED%99%8D%EB%B3%B4%EA%B4%80
7711,36,누리꿈스퀘어,14307,%EB%88%84%EB%A6%AC%EA%BF%88%EC%8A%A4%ED%80%98%EC%96%B4
7711,37,월드컵파크5단지상암중고등학교입구,14288,%EC%9B%94%EB%93%9C%EC%BB%B5%ED%8C%8C%ED%81%AC5%EB%8B%A8%EC%A7%80%EC%83%81%EC%95%94%EC%A4%91%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%90%EC%9E%85%EA%B5%AC
7711,38,월드컵파크10.11.12단지,14334,%EC%9B%94%EB%93%9C%EC%BB%B5%ED%8C%8C%ED%81%AC10.11.12%EB%8B%A8%EC%A7%80
7711,39,대덕동주민센터,35421,%EB%8C%80%EB%8D%95%EB%8F%99%EC%A3%BC%EB%AF%BC%EC%84%BC%ED%84%B0
7711,40,덕은동입구국방대학교,35447,%EB%8D%95%EC%9D%80%EB%8F%99%EC%9E%85%EA%B5%AC%EA%B5%AD%EB%B0%A9%EB%8C%80%ED%95%99%EA%B5%90
7711,41,덕은동종점,35449,%EB%8D%95%EC%9D%80%EB%8F%99%EC%A2%85%EC%A0%90
7713,1,홍연2교현대교통종점(가상),13792,%ED%99%8D%EC%97%B02%EA%B5%90%ED%98%84%EB%8C%80%EA%B5%90%ED%86%B5%EC%A2%85%EC%A0%90%28%EA%B0%80%EC%83%81%29
7713,2,연희지하차도,13213,%EC%97%B0%ED%9D%AC%EC%A7%80%ED%95%98%EC%B0%A8%EB%8F%84
7713,3,서대문구청서대문보건소,13156,%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC%EC%B2%AD%EC%84%9C%EB%8C%80%EB%AC%B8%EB%B3%B4%EA%B1%B4%EC%86%8C
7713,4,기업은행홍은동지점,13159,%EA%B8%B0%EC%97%85%EC%9D%80%ED%96%89%ED%99%8D%EC%9D%80%EB%8F%99%EC%A7%80%EC%A0%90
7713,5,정원여중,13160,%EC%A0%95%EC%9B%90%EC%97%AC%EC%A4%91
7713,6,홍은현대아파트,13162,%ED%99%8D%EC%9D%80%ED%98%84%EB%8C%80%EC%95%84%ED%8C%8C%ED%8A%B8
7713,7,홍제역4번출구,13334,%ED%99%8D%EC%A0%9C%EC%97%AD4%EB%B2%88%EC%B6%9C%EA%B5%AC
7713,8,홍제역,13125,%ED%99%8D%EC%A0%9C%EC%97%AD
7713,9,고은초등학교앞,13198,%EA%B3%A0%EC%9D%80%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90%EC%95%9E
7713,10,신연중학교서대문도서관,13199,%EC%8B%A0%EC%97%B0%EC%A4%91%ED%95%99%EA%B5%90%EC%84%9C%EB%8C%80%EB%AC%B8%EB%8F%84%EC%84%9C%EA%B4%80
7713,11,백련교,13200,%EB%B0%B1%EB%A0%A8%EA%B5%90
7713,12,동신병원,13158,%EB%8F%99%EC%8B%A0%EB%B3%91%EC%9B%90
7713,13,서대문구청,13157,%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC%EC%B2%AD
7713,14,연희지하차도,13214,%EC%97%B0%ED%9D%AC%EC%A7%80%ED%95%98%EC%B0%A8%EB%8F%84
7713,15,홍연2교현대교통종점,13216,%ED%99%8D%EC%97%B02%EA%B5%90%ED%98%84%EB%8C%80%EA%B5%90%ED%86%B5%EC%A2%85%EC%A0%90
7713,16,명지대입구.신원지벤스타,13258,%EB%AA%85%EC%A7%80%EB%8C%80%EC%9E%85%EA%B5%AC.%EC%8B%A0%EC%9B%90%EC%A7%80%EB%B2%A4%EC%8A%A4%ED%83%80
7713,17,명지대삼거리,13197,%EB%AA%85%EC%A7%80%EB%8C%80%EC%82%BC%EA%B1%B0%EB%A6%AC
7713,18,명지대,13195,%EB%AA%85%EC%A7%80%EB%8C%80
7713,19,명지대사거리연가초교입구,13193,%EB%AA%85%EC%A7%80%EB%8C%80%EC%82%AC%EA%B1%B0%EB%A6%AC%EC%97%B0%EA%B0%80%EC%B4%88%EA%B5%90%EC%9E%85%EA%B5%AC
7713,20,명지대사거리,13192,%EB%AA%85%EC%A7%80%EB%8C%80%EC%82%AC%EA%B1%B0%EB%A6%AC
7713,21,남가좌동새마을금고,13190,%EB%82%A8%EA%B0%80%EC%A2%8C%EB%8F%99%EC%83%88%EB%A7%88%EC%9D%84%EA%B8%88%EA%B3%A0
7713,22,동부센트레빌아파트,13188,%EB%8F%99%EB%B6%80%EC%84%BC%ED%8A%B8%EB%A0%88%EB%B9%8C%EC%95%84%ED%8C%8C%ED%8A%B8
7713,23,북가좌삼호.가재울아이파크아파트,13186,%EB%B6%81%EA%B0%80%EC%A2%8C%EC%82%BC%ED%98%B8.%EA%B0%80%EC%9E%AC%EC%9A%B8%EC%95%84%EC%9D%B4%ED%8C%8C%ED%81%AC%EC%95%84%ED%8C%8C%ED%8A%B8
7713,24,모래내우체국.증가교회,13184,%EB%AA%A8%EB%9E%98%EB%82%B4%EC%9A%B0%EC%B2%B4%EA%B5%AD.%EC%A6%9D%EA%B0%80%EA%B5%90%ED%9A%8C
7713,25,북가좌초등학교현대아파트앞,13242,%EB%B6%81%EA%B0%80%EC%A2%8C%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90%ED%98%84%EB%8C%80%EC%95%84%ED%8C%8C%ED%8A%B8%EC%95%9E
7713,26,DMC래미안e-편한세상3단지,13330,DMC%EB%9E%98%EB%AF%B8%EC%95%88e-%ED%8E%B8%ED%95%9C%EC%84%B8%EC%83%813%EB%8B%A8%EC%A7%80
7713,27,DMC래미안e.편한세상요진아파트,13003,DMC%EB%9E%98%EB%AF%B8%EC%95%88e.%ED%8E%B8%ED%95%9C%EC%84%B8%EC%83%81%EC%9A%94%EC%A7%84%EC%95%84%ED%8C%8C%ED%8A%B8
7713,28,모래내시장가좌역,13005,%EB%AA%A8%EB%9E%98%EB%82%B4%EC%8B%9C%EC%9E%A5%EA%B0%80%EC%A2%8C%EC%97%AD
7713,29,사천교,13007,%EC%82%AC%EC%B2%9C%EA%B5%90
7713,30,연희104고지앞.구성산회관,13008,%EC%97%B0%ED%9D%AC104%EA%B3%A0%EC%A7%80%EC%95%9E.%EA%B5%AC%EC%84%B1%EC%82%B0%ED%9A%8C%EA%B4%80
7713,31,서대문우체국,13010,%EC%84%9C%EB%8C%80%EB%AC%B8%EC%9A%B0%EC%B2%B4%EA%B5%AD
7713,32,연세대학교앞,13114,%EC%97%B0%EC%84%B8%EB%8C%80%ED%95%99%EA%B5%90%EC%95%9E
7713,33,세브란스병원,13116,%EC%84%B8%EB%B8%8C%EB%9E%80%EC%8A%A4%EB%B3%91%EC%9B%90
7713,34,신촌기차역,13210,%EC%8B%A0%EC%B4%8C%EA%B8%B0%EC%B0%A8%EC%97%AD
7713,35,신촌오거리.2호선신촌역,13023,%EC%8B%A0%EC%B4%8C%EC%98%A4%EA%B1%B0%EB%A6%AC.2%ED%98%B8%EC%84%A0%EC%8B%A0%EC%B4%8C%EC%97%AD
7713,36,신촌오거리.현대백화점,13021,%EC%8B%A0%EC%B4%8C%EC%98%A4%EA%B1%B0%EB%A6%AC.%ED%98%84%EB%8C%80%EB%B0%B1%ED%99%94%EC%A0%90
7713,37,동교동삼거리,13019,%EB%8F%99%EA%B5%90%EB%8F%99%EC%82%BC%EA%B1%B0%EB%A6%AC
7713,38,연희동대우아파트,13147,%EC%97%B0%ED%9D%AC%EB%8F%99%EB%8C%80%EC%9A%B0%EC%95%84%ED%8C%8C%ED%8A%B8
7713,39,연희104고지앞.구성산회관,13111,%EC%97%B0%ED%9D%AC104%EA%B3%A0%EC%A7%80%EC%95%9E.%EA%B5%AC%EC%84%B1%EC%82%B0%ED%9A%8C%EA%B4%80
7713,40,사천교,13109,%EC%82%AC%EC%B2%9C%EA%B5%90
7713,41,모래내시장가좌역,13006,%EB%AA%A8%EB%9E%98%EB%82%B4%EC%8B%9C%EC%9E%A5%EA%B0%80%EC%A2%8C%EC%97%AD
7713,42,DMC래미안e.편한세상요진아파트,13004,DMC%EB%9E%98%EB%AF%B8%EC%95%88e.%ED%8E%B8%ED%95%9C%EC%84%B8%EC%83%81%EC%9A%94%EC%A7%84%EC%95%84%ED%8C%8C%ED%8A%B8
7713,43,DMC래미안e-편한세상3단지,13331,DMC%EB%9E%98%EB%AF%B8%EC%95%88e-%ED%8E%B8%ED%95%9C%EC%84%B8%EC%83%813%EB%8B%A8%EC%A7%80
7713,44,북가좌한양아파트앞,13241,%EB%B6%81%EA%B0%80%EC%A2%8C%ED%95%9C%EC%96%91%EC%95%84%ED%8C%8C%ED%8A%B8%EC%95%9E
7713,45,DMC래미안e.편한세상2.4단지,13183,DMC%EB%9E%98%EB%AF%B8%EC%95%88e.%ED%8E%B8%ED%95%9C%EC%84%B8%EC%83%812.4%EB%8B%A8%EC%A7%80
7713,46,북가좌삼호.가재울아이파크아파트,13185,%EB%B6%81%EA%B0%80%EC%A2%8C%EC%82%BC%ED%98%B8.%EA%B0%80%EC%9E%AC%EC%9A%B8%EC%95%84%EC%9D%B4%ED%8C%8C%ED%81%AC%EC%95%84%ED%8C%8C%ED%8A%B8
7713,47,남가좌새마을금고,13189,%EB%82%A8%EA%B0%80%EC%A2%8C%EC%83%88%EB%A7%88%EC%9D%84%EA%B8%88%EA%B3%A0
7713,48,명지대사거리,13191,%EB%AA%85%EC%A7%80%EB%8C%80%EC%82%AC%EA%B1%B0%EB%A6%AC
7713,49,명지대,13194,%EB%AA%85%EC%A7%80%EB%8C%80
7713,50,명지대삼거리,13196,%EB%AA%85%EC%A7%80%EB%8C%80%EC%82%BC%EA%B1%B0%EB%A6%AC
7713,51,명지대입구.홍은예술창작센터,13217,%EB%AA%85%EC%A7%80%EB%8C%80%EC%9E%85%EA%B5%AC.%ED%99%8D%EC%9D%80%EC%98%88%EC%88%A0%EC%B0%BD%EC%9E%91%EC%84%BC%ED%84%B0
7713,52,홍연2교현대교통종점,13215,%ED%99%8D%EC%97%B02%EA%B5%90%ED%98%84%EB%8C%80%EA%B5%90%ED%86%B5%EC%A2%85%EC%A0%90
7713,53,연희지하차도,13213,%EC%97%B0%ED%9D%AC%EC%A7%80%ED%95%98%EC%B0%A8%EB%8F%84
7713,54,서대문구청서대문보건소,13156,%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC%EC%B2%AD%EC%84%9C%EB%8C%80%EB%AC%B8%EB%B3%B4%EA%B1%B4%EC%86%8C
7713,55,기업은행홍은동지점,13159,%EA%B8%B0%EC%97%85%EC%9D%80%ED%96%89%ED%99%8D%EC%9D%80%EB%8F%99%EC%A7%80%EC%A0%90
7713,56,정원여중,13160,%EC%A0%95%EC%9B%90%EC%97%AC%EC%A4%91
7713,57,홍은현대아파트,13162,%ED%99%8D%EC%9D%80%ED%98%84%EB%8C%80%EC%95%84%ED%8C%8C%ED%8A%B8
7713,58,홍제역4번출구,13334,%ED%99%8D%EC%A0%9C%EC%97%AD4%EB%B2%88%EC%B6%9C%EA%B5%AC
7713,59,홍제역,13125,%ED%99%8D%EC%A0%9C%EC%97%AD
7713,60,고은초등학교앞,13198,%EA%B3%A0%EC%9D%80%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90%EC%95%9E
7713,61,신연중학교서대문도서관,13199,%EC%8B%A0%EC%97%B0%EC%A4%91%ED%95%99%EA%B5%90%EC%84%9C%EB%8C%80%EB%AC%B8%EB%8F%84%EC%84%9C%EA%B4%80
7713,62,백련교,13200,%EB%B0%B1%EB%A0%A8%EA%B5%90
7713,63,동신병원,13158,%EB%8F%99%EC%8B%A0%EB%B3%91%EC%9B%90
7713,64,서대문구청,13157,%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC%EC%B2%AD
7713,65,연희지하차도,13214,%EC%97%B0%ED%9D%AC%EC%A7%80%ED%95%98%EC%B0%A8%EB%8F%84
7713,66,홍연2교현대교통종점,13216,%ED%99%8D%EC%97%B02%EA%B5%90%ED%98%84%EB%8C%80%EA%B5%90%ED%86%B5%EC%A2%85%EC%A0%90
7714,1,은평공영차고지,35331,%EC%9D%80%ED%8F%89%EA%B3%B5%EC%98%81%EC%B0%A8%EA%B3%A0%EC%A7%80
7714,2,덕은교.은평차고지앞,12001,%EB%8D%95%EC%9D%80%EA%B5%90.%EC%9D%80%ED%8F%89%EC%B0%A8%EA%B3%A0%EC%A7%80%EC%95%9E
7714,3,수색교,12003,%EC%88%98%EC%83%89%EA%B5%90
7714,4,수색역앞,12005,%EC%88%98%EC%83%89%EC%97%AD%EC%95%9E
7714,5,디지털미디어시티역,12007,%EB%94%94%EC%A7%80%ED%84%B8%EB%AF%B8%EB%94%94%EC%96%B4%EC%8B%9C%ED%8B%B0%EC%97%AD
7714,6,증산교앞,13212,%EC%A6%9D%EC%82%B0%EA%B5%90%EC%95%9E
7714,7,증산중학교입구,12173,%EC%A6%9D%EC%82%B0%EC%A4%91%ED%95%99%EA%B5%90%EC%9E%85%EA%B5%AC
7714,8,증산역.증산동주민센터,12174,%EC%A6%9D%EC%82%B0%EC%97%AD.%EC%A6%9D%EC%82%B0%EB%8F%99%EC%A3%BC%EB%AF%BC%EC%84%BC%ED%84%B0
7714,9,연서중학교입구,12422,%EC%97%B0%EC%84%9C%EC%A4%91%ED%95%99%EA%B5%90%EC%9E%85%EA%B5%AC
7714,10,와산교,12175,%EC%99%80%EC%82%B0%EA%B5%90
7714,11,새절역.숭실고입구,12176,%EC%83%88%EC%A0%88%EC%97%AD.%EC%88%AD%EC%8B%A4%EA%B3%A0%EC%9E%85%EA%B5%AC
7714,12,응암오거리,12162,%EC%9D%91%EC%95%94%EC%98%A4%EA%B1%B0%EB%A6%AC
7714,13,연은초등학교,12163,%EC%97%B0%EC%9D%80%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90
7714,14,응암초등학교,12164,%EC%9D%91%EC%95%94%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90
7714,15,충암고교앞.대주피오레아파트,12266,%EC%B6%A9%EC%95%94%EA%B3%A0%EA%B5%90%EC%95%9E.%EB%8C%80%EC%A3%BC%ED%94%BC%EC%98%A4%EB%A0%88%EC%95%84%ED%8C%8C%ED%8A%B8
7714,16,백련산힐스테이트3차,12473,%EB%B0%B1%EB%A0%A8%EC%82%B0%ED%9E%90%EC%8A%A4%ED%85%8C%EC%9D%B4%ED%8A%B83%EC%B0%A8
7714,17,백련산힐스테이트2차,12267,%EB%B0%B1%EB%A0%A8%EC%82%B0%ED%9E%90%EC%8A%A4%ED%85%8C%EC%9D%B4%ED%8A%B82%EC%B0%A8
7714,18,시립은평병원,12268,%EC%8B%9C%EB%A6%BD%EC%9D%80%ED%8F%89%EB%B3%91%EC%9B%90
7714,19,영락중학교입구,12269,%EC%98%81%EB%9D%BD%EC%A4%91%ED%95%99%EA%B5%90%EC%9E%85%EA%B5%AC
7714,20,응암1동주민센터,12270,%EC%9D%91%EC%95%941%EB%8F%99%EC%A3%BC%EB%AF%BC%EC%84%BC%ED%84%B0
7714,21,은평구청,12135,%EC%9D%80%ED%8F%89%EA%B5%AC%EC%B2%AD
7714,22,녹번역,12381,%EB%85%B9%EB%B2%88%EC%97%AD
7714,23,녹번동대림JR아파트앞,12421,%EB%85%B9%EB%B2%88%EB%8F%99%EB%8C%80%EB%A6%BCJR%EC%95%84%ED%8C%8C%ED%8A%B8%EC%95%9E
7714,24,녹번역,12363,%EB%85%B9%EB%B2%88%EC%97%AD
7714,25,은평구청,12126,%EC%9D%80%ED%8F%89%EA%B5%AC%EC%B2%AD
7714,26,응암1동주민센터,12261,%EC%9D%91%EC%95%941%EB%8F%99%EC%A3%BC%EB%AF%BC%EC%84%BC%ED%84%B0
7714,27,영락중학교입구,12262,%EC%98%81%EB%9D%BD%EC%A4%91%ED%95%99%EA%B5%90%EC%9E%85%EA%B5%AC
7714,28,시립은평병원,12263,%EC%8B%9C%EB%A6%BD%EC%9D%80%ED%8F%89%EB%B3%91%EC%9B%90
7714,29,응암초교.백련산힐스테이트2차,12264,%EC%9D%91%EC%95%94%EC%B4%88%EA%B5%90.%EB%B0%B1%EB%A0%A8%EC%82%B0%ED%9E%90%EC%8A%A4%ED%85%8C%EC%9D%B4%ED%8A%B82%EC%B0%A8
7714,30,충암고교앞.대주피오레아파트,12265,%EC%B6%A9%EC%95%94%EA%B3%A0%EA%B5%90%EC%95%9E.%EB%8C%80%EC%A3%BC%ED%94%BC%EC%98%A4%EB%A0%88%EC%95%84%ED%8C%8C%ED%8A%B8
7714,31,응암초등학교,12155,%EC%9D%91%EC%95%94%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90
7714,32,연은초등학교,12156,%EC%97%B0%EC%9D%80%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90
7714,33,응암오거리,12157,%EC%9D%91%EC%95%94%EC%98%A4%EA%B1%B0%EB%A6%AC
7714,34,새절역.숭실고입구,12169,%EC%83%88%EC%A0%88%EC%97%AD.%EC%88%AD%EC%8B%A4%EA%B3%A0%EC%9E%85%EA%B5%AC
7714,35,와산교,12170,%EC%99%80%EC%82%B0%EA%B5%90
7714,36,연서중학교입구,12423,%EC%97%B0%EC%84%9C%EC%A4%91%ED%95%99%EA%B5%90%EC%9E%85%EA%B5%AC
7714,37,증산역.증산동주민센터,12364,%EC%A6%9D%EC%82%B0%EC%97%AD.%EC%A6%9D%EC%82%B0%EB%8F%99%EC%A3%BC%EB%AF%BC%EC%84%BC%ED%84%B0
7714,38,증산중학교입구,12172,%EC%A6%9D%EC%82%B0%EC%A4%91%ED%95%99%EA%B5%90%EC%9E%85%EA%B5%AC
7714,39,디지털미디어시티역,12310,%EB%94%94%EC%A7%80%ED%84%B8%EB%AF%B8%EB%94%94%EC%96%B4%EC%8B%9C%ED%8B%B0%EC%97%AD
7714,40,수색역앞,12006,%EC%88%98%EC%83%89%EC%97%AD%EC%95%9E
7714,41,수색교,12004,%EC%88%98%EC%83%89%EA%B5%90
7714,42,덕은교.은평차고지앞,12002,%EB%8D%95%EC%9D%80%EA%B5%90.%EC%9D%80%ED%8F%89%EC%B0%A8%EA%B3%A0%EC%A7%80%EC%95%9E
7714,43,은평공영차고지(가상),12723,%EC%9D%80%ED%8F%89%EA%B3%B5%EC%98%81%EC%B0%A8%EA%B3%A0%EC%A7%80%28%EA%B0%80%EC%83%81%29
7715,1,은평공영차고지,35331,%EC%9D%80%ED%8F%89%EA%B3%B5%EC%98%81%EC%B0%A8%EA%B3%A0%EC%A7%80
7715,2,덕은교.은평차고지앞,12315,%EB%8D%95%EC%9D%80%EA%B5%90.%EC%9D%80%ED%8F%89%EC%B0%A8%EA%B3%A0%EC%A7%80%EC%95%9E
7715,3,DMC첨단산업센터,14112,DMC%EC%B2%A8%EB%8B%A8%EC%82%B0%EC%97%85%EC%84%BC%ED%84%B0
7715,4,상암고등학교,14291,%EC%83%81%EC%95%94%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%90
7715,5,월드컵파크5단지,14289,%EC%9B%94%EB%93%9C%EC%BB%B5%ED%8C%8C%ED%81%AC5%EB%8B%A8%EC%A7%80
7715,6,상암DMC홍보관,14287,%EC%83%81%EC%95%94DMC%ED%99%8D%EB%B3%B4%EA%B4%80
7715,7,월드컵파크2단지,14118,%EC%9B%94%EB%93%9C%EC%BB%B5%ED%8C%8C%ED%81%AC2%EB%8B%A8%EC%A7%80
7715,8,월드컵파크3단지난지천공원,14108,%EC%9B%94%EB%93%9C%EC%BB%B5%ED%8C%8C%ED%81%AC3%EB%8B%A8%EC%A7%80%EB%82%9C%EC%A7%80%EC%B2%9C%EA%B3%B5%EC%9B%90
7715,9,난지천공원주차장입구,14332,%EB%82%9C%EC%A7%80%EC%B2%9C%EA%B3%B5%EC%9B%90%EC%A3%BC%EC%B0%A8%EC%9E%A5%EC%9E%85%EA%B5%AC
